vehicle_uid,name,year,fuel,seller_type,transmission,owner,brand,car_age
CAR_002645,Maruti Esteem Lxi,2005,Petrol,Individual,Manual,Third Owner,Maruti,20
CAR_002646,Maruti Alto LX,2007,CNG,Individual,Unknown,Third Owner,Maruti,18
CAR_002647,Volkswagen Jetta 1.9 Highline TDI,2008,Diesel,Individual,Automatic,Second Owner,Volkswagen,17
CAR_002648,Maruti Swift VDI BSIV,2015,Diesel,Individual,Manual,Second Owner,Maruti,10
CAR_002649,Hyundai i20 Active 1.4 SX with AVN,2015,Diesel,Individual,Manual,Second Owner,Hyundai,10
CAR_002650,Ford Figo Diesel ZXI,2011,Diesel,Individual,Manual,Second Owner,Ford,14
CAR_002651,Hyundai i20 1.4 CRDi Magna,2012,Diesel,Individual,Manual,Second Owner,Hyundai,13
CAR_002652,Maruti Alto LXi BSIII,2006,Petrol,Individual,Manual,Third Owner,Maruti,19
CAR_002653,Mahindra Xylo E4 8S,2010,Diesel,Individual,Manual,Third Owner,Mahindra,15
CAR_002654,Mahindra XUV500 W8 2WD,2012,Diesel,Individual,Manual,Second Owner,Mahindra,13
CAR_002655,Mahindra Bolero SLE,2009,Diesel,Individual,Manual,Second Owner,Mahindra,16
CAR_002656,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,Diesel,Individual,Manual,Second Owner,Toyota,11
CAR_002657,Ford Fiesta Petrol Trend,2012,Petrol,Dealer,Manual,First Owner,Ford,13
CAR_002658,Tata Tiago 1.2 Revotron XE,2019,Petrol,Individual,Manual,First Owner,Tata,6
CAR_002659,Maruti Alto LXi,2006,Petrol,Individual,Manual,Second Owner,Maruti,19
CAR_002660,Maruti Ritz LDi,2013,Diesel,Individual,Unknown,Second Owner,Maruti,12
CAR_002661,Hyundai Xcent 1.2 Kappa Base,2014,CNG,Individual,Manual,Second Owner,Hyundai,11
CAR_002662,Chevrolet Optra 1.6,2006,Petrol,Dealer,Manual,Fourth & Above Owner,Chevrolet,19
CAR_002663,Ford Ikon 1.6 ZXI NXt,2005,Petrol,Individual,Manual,Second Owner,Ford,20
CAR_002664,Hyundai Getz GLS,2005,Petrol,Individual,Manual,First Owner,Hyundai,20
CAR_002665,Hyundai Santro Xing GL Plus,2008,CNG,Individual,Manual,Second Owner,Hyundai,17
CAR_002666,Maruti SX4 Vxi BSIV,2010,Petrol,Individual,Manual,First Owner,Maruti,15
CAR_002667,Tata Indigo LS,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_002668,Ford Ikon 1.3 Flair,2005,Petrol,Individual,Manual,Second Owner,Ford,20
CAR_002669,Maruti Swift VDI BSIV,2016,Diesel,Individual,Manual,First Owner,Maruti,9
CAR_002670,Maruti Swift Dzire LDIX Limited Edition,2014,LPG,Individual,Manual,Second Owner,Maruti,11
CAR_002671,Tata Indica Vista Aqua 1.3 Quadrajet,2009,Diesel,Individual,Manual,Second Owner,Tata,16
CAR_002672,Maruti Swift 1.3 DLX,2015,Diesel,Individual,Manual,Second Owner,Maruti,10
CAR_002673,Maruti Swift Vdi BSIII,2009,Diesel,Individual,Manual,First Owner,Maruti,16
CAR_002674,Renault KWID 1.0 RXT Optional,2018,Petrol,Individual,Manual,First Owner,Renault,7
CAR_002675,Ford EcoSport 1.5 Petrol Titanium BSIV,2017,Petrol,Individual,Manual,First Owner,Ford,8
CAR_002676,Fiat Grande Punto Active (Diesel),2009,Diesel,Individual,Manual,Second Owner,Fiat,16
CAR_002677,Mahindra KUV 100 mFALCON G80 K2,2017,Petrol,Individual,Unknown,First Owner,Mahindra,8
CAR_002678,Tata New Safari DICOR 2.2 VX 4x4,2012,Diesel,Individual,Manual,First Owner,Tata,13
CAR_002679,Renault KWID 1.0 RXL,2017,Petrol,Individual,Manual,Second Owner,Renault,8
CAR_002680,Toyota Innova 2.5 VX 8 STR BSIV,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_002681,Hyundai i20 Magna,2010,LPG,Individual,Manual,First Owner,Hyundai,15
CAR_002682,Fiat Punto 1.3 Active,2010,Diesel,Individual,Unknown,Second Owner,Fiat,15
CAR_002683,Renault KWID 1.0,2017,Petrol,Individual,Manual,First Owner,Renault,8
CAR_002684,Hyundai Xcent 1.2 VTVT E Plus,2018,Petrol,Individual,Manual,First Owner,Hyundai,7
CAR_002685,Maruti Ritz VDi,2012,Diesel,Individual,Manual,First Owner,Maruti,13
CAR_002686,Audi Q5 2.0 TFSI Quattro,2010,Petrol,Individual,Unknown,First Owner,Audi,15
CAR_002687,Hyundai i10 Sportz 1.2,2010,Petrol,Individual,Manual,Third Owner,Hyundai,15
CAR_002688,Tata Tiago 1.2 Revotron XZ,2018,Petrol,Individual,Manual,First Owner,Tata,7
CAR_002689,Renault Duster 85PS Diesel RxL,2013,Diesel,Individual,Manual,Second Owner,Renault,12
CAR_002690,Skoda Rapid 1.6 MPI Elegance,2012,Petrol,Individual,Manual,First Owner,Skoda,13
CAR_002691,Maruti 800 Std BSIII,2003,Petrol,Individual,Manual,First Owner,Maruti,22
CAR_002692,Hyundai Santro Xing GLS,2012,Petrol,Individual,Unknown,First Owner,Hyundai,13
CAR_002693,Hyundai i20 1.4 CRDi Asta,2012,Diesel,Individual,Manual,First Owner,Hyundai,13
CAR_002694,Ford Ecosport 1.5 DV5 MT Titanium,2014,Diesel,Individual,Manual,First Owner,Ford,11
CAR_002695,Nissan Sunny XL,2012,Petrol,Individual,Manual,Second Owner,Nissan,13
CAR_002696,Maruti Swift VDI,2012,Diesel,Individual,Manual,First Owner,Maruti,13
CAR_002697,Toyota Innova 2.5 GX 7 STR,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_002698,Maruti Eeco 5 Seater AC BSIV,2018,Petrol,Individual,Unknown,First Owner,Maruti,7
CAR_002699,Maruti Alto LX,2004,Petrol,Individual,Manual,First Owner,Maruti,21
CAR_002700,Mahindra Scorpio S5 BSIV,2020,Diesel,Individual,Unknown,First Owner,Mahindra,5
CAR_002701,Renault KWID AMT,2017,Petrol,Individual,Automatic,First Owner,Renault,8
CAR_002702,Maruti Swift Dzire VDI,2015,Diesel,Individual,Manual,First Owner,Maruti,10
CAR_002703,Hyundai Verna 1.6 CRDI,2012,Diesel,Individual,Unknown,First Owner,Hyundai,13
CAR_002704,Maruti Alto LXi,2008,Petrol,Individual,Unknown,First Owner,Maruti,17
CAR_002705,Toyota Fortuner 4x2 Manual,2014,Diesel,Individual,Manual,First Owner,Toyota,11
CAR_002706,Mahindra TUV 300 T6 Plus,2018,Diesel,Individual,Manual,First Owner,Mahindra,7
CAR_002707,Maruti Alto LXi BSIII,2008,Petrol,Individual,Manual,Second Owner,Maruti,17
CAR_002708,Maruti Alto LXi,2011,Petrol,Individual,Manual,First Owner,Maruti,14
CAR_002709,Maruti Wagon R VXI BS IV,2011,Petrol,Individual,Manual,Second Owner,Maruti,14
CAR_002710,Hyundai Verna 1.6 SX VTVT,2014,Petrol,Individual,Unknown,First Owner,Hyundai,11
CAR_002711,Honda City 1.5 V MT,2009,Petrol,Individual,Manual,Third Owner,Honda,16
CAR_002712,Hyundai Elantra CRDi SX,2014,Diesel,Individual,Manual,Second Owner,Hyundai,11
CAR_002713,Honda City 1.5 V AT Exclusive,2008,Petrol,Individual,Automatic,Third Owner,Honda,17
CAR_002714,Volkswagen Vento Diesel Highline,2011,Diesel,Individual,Manual,First Owner,Volkswagen,14
CAR_002715,Maruti Swift Dzire ZDI,2016,LPG,Individual,Manual,First Owner,Maruti,9
CAR_002716,Toyota Innova Crysta 2.8 GX AT BSIV,2016,Diesel,Individual,Automatic,First Owner,Toyota,9
CAR_002717,Maruti Ritz VDi,2012,Diesel,Individual,Manual,Second Owner,Maruti,13
CAR_002718,Hyundai Getz 1.3 GLS,2008,LPG,Individual,Manual,Second Owner,Hyundai,17
CAR_002719,Mahindra XUV500 AT W8 FWD,2017,LPG,Individual,Automatic,First Owner,Mahindra,8
CAR_002720,Mahindra Quanto C6,2013,Diesel,Individual,Manual,First Owner,Mahindra,12
CAR_002721,Tata Indigo LX Dicor,2009,Diesel,Individual,Manual,First Owner,Tata,16
CAR_002722,Hyundai i20 1.2 Magna,2012,Petrol,Individual,Manual,First Owner,Hyundai,13
CAR_002723,Honda City 1.5 S MT,2010,Petrol,Individual,Manual,Second Owner,Honda,15
CAR_002724,Hyundai Verna 1.6 SX VTVT (O),2014,LPG,Individual,Manual,Second Owner,Hyundai,11
CAR_002725,Hyundai i10 Magna,2012,Petrol,Individual,Manual,First Owner,Hyundai,13
CAR_002726,Chevrolet Enjoy TCDi LT 7 Seater,2014,Diesel,Individual,Manual,First Owner,Chevrolet,11
CAR_002727,Tata Tiago 1.2 Revotron XTA,2018,Petrol,Individual,Automatic,First Owner,Tata,7
CAR_002728,Maruti Alto K10 VXI,2015,Petrol,Individual,Manual,First Owner,Maruti,10
CAR_002729,Hyundai Xcent 1.2 Kappa SX,2016,LPG,Individual,Manual,Second Owner,Hyundai,9
CAR_002730,Hyundai Verna 1.6 SX,2012,Diesel,Individual,Manual,First Owner,Hyundai,13
CAR_002731,Tata Nano Lx,2010,Petrol,Individual,Manual,First Owner,Tata,15
CAR_002732,Honda City 1.5 S MT,2011,Petrol,Individual,Manual,Second Owner,Honda,14
CAR_002733,Maruti Wagon R VXI BS IV,2013,Petrol,Individual,Manual,Second Owner,Maruti,12
CAR_002734,Ford Ecosport 1.5 Petrol Titanium Plus AT,2018,Petrol,Individual,Automatic,First Owner,Ford,7
CAR_002735,Maruti Eeco 5 STR With AC Plus HTR CNG,2010,CNG,Individual,Manual,Fourth & Above Owner,Maruti,15
CAR_002736,Hyundai i20 Sportz 1.2,2015,Petrol,Individual,Manual,Second Owner,Hyundai,10
CAR_002737,Renault Duster 85PS Diesel RxL,2013,Diesel,Dealer,Manual,Second Owner,Renault,12
CAR_002738,Mercedes-Benz C-Class Progressive C 220d,2018,Diesel,Dealer,Automatic,First Owner,Mercedes-Benz,7
CAR_002739,Audi A4 3.0 TDI Quattro,2013,Diesel,Dealer,Automatic,First Owner,Audi,12
CAR_002740,BMW X5 xDrive 30d xLine,2019,Diesel,Dealer,Automatic,First Owner,BMW,6
CAR_002741,Hyundai Creta 1.6 CRDi SX,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_002742,Maruti SX4 Vxi BSIV,2012,Petrol,Individual,Manual,Second Owner,Maruti,13
CAR_002743,Hyundai Grand i10 1.2 Kappa Magna AT,2017,Petrol,Dealer,Automatic,First Owner,Hyundai,8
CAR_002744,Maruti Swift ZXI BSIV,2016,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,9
CAR_002745,Maruti Ertiga VXI,2015,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,10
CAR_002746,Hyundai Grand i10 Magna AT,2017,Petrol,Dealer,Automatic,First Owner,Hyundai,8
CAR_002747,Chevrolet Beat LT Option,2016,Petrol,Dealer,Manual,First Owner,Chevrolet,9
CAR_002748,Toyota Fortuner 4x2 AT,2017,Diesel,Trustmark Dealer,Unknown,First Owner,Toyota,8
CAR_002749,Maruti S-Cross Zeta DDiS 200 SH,2015,Diesel,Trustmark Dealer,Manual,First Owner,Maruti,10
CAR_002750,Hyundai i10 Magna,2012,Petrol,Dealer,Manual,First Owner,Hyundai,13
CAR_002751,Audi A6 2.0 TDI Premium Plus,2013,Diesel,Dealer,Automatic,First Owner,Audi,12
CAR_002752,Hyundai Santro GS,2005,Petrol,Dealer,Manual,First Owner,Hyundai,20
CAR_002753,Skoda Laura Ambiente 2.0 TDI CR MT,2012,Diesel,Dealer,Manual,First Owner,Skoda,13
CAR_002754,Hyundai Verna 1.6 VTVT SX,2015,Petrol,Trustmark Dealer,Manual,First Owner,Hyundai,10
CAR_002755,Maruti Swift Dzire VDI,2017,LPG,Trustmark Dealer,Manual,First Owner,Maruti,8
CAR_002756,Maruti Ignis 1.2 Sigma BSIV,2019,Petrol,Individual,Manual,First Owner,Maruti,6
CAR_002757,Maruti Ignis 1.2 Sigma BSIV,2019,Petrol,Individual,Manual,First Owner,Maruti,6
CAR_002758,Maruti Ertiga VDI,2012,Diesel,Individual,Manual,Third Owner,Maruti,13
CAR_002759,Tata Manza Aura Safire BS IV,2013,Petrol,Individual,Manual,First Owner,Tata,12
CAR_002760,Tata Indica GLS BS IV,2008,Petrol,Individual,Manual,Second Owner,Tata,17
CAR_002761,Tata New Safari DICOR 2.2 EX 4x2,2010,Diesel,Individual,Manual,Second Owner,Tata,15
CAR_002762,Ford Aspire Titanium Plus Diesel BSIV,2019,LPG,Individual,Manual,First Owner,Ford,6
CAR_002763,Maruti Eeco 7 Seater Standard BSIV,2017,Petrol,Individual,Manual,First Owner,Maruti,8
CAR_002764,Hyundai Grand i10 1.2 Kappa Asta,2019,Petrol,Individual,Manual,First Owner,Hyundai,6
CAR_002765,Hyundai EON Sportz,2012,Petrol,Individual,Manual,Second Owner,Hyundai,13
CAR_002766,Maruti Alto LXi,2006,Petrol,Individual,Unknown,First Owner,Maruti,19
CAR_002767,Maruti Wagon R LXI,2001,Petrol,Individual,Manual,Second Owner,Maruti,24
CAR_002768,Maruti Alto LX,2004,Petrol,Individual,Manual,First Owner,Maruti,21
CAR_002769,Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,Diesel,Individual,Manual,Second Owner,Toyota,13
CAR_002770,Nissan Terrano XL 85 PS,2016,Diesel,Individual,Manual,Second Owner,Nissan,9
CAR_002771,Nissan Terrano XL 85 PS,2016,Diesel,Individual,Manual,Second Owner,Nissan,9
CAR_002772,Toyota Innova 2.5 V Diesel 7-seater,2009,Diesel,Individual,Manual,Third Owner,Toyota,16
CAR_002773,Toyota Corolla Altis Diesel D4DJ,2012,LPG,Individual,Manual,Second Owner,Toyota,13
CAR_002774,Honda Amaze SX i-VTEC,2015,Petrol,Individual,Manual,First Owner,Honda,10
CAR_002775,Maruti Wagon R LXI Minor,2009,Petrol,Individual,Manual,Second Owner,Maruti,16
CAR_002776,Hyundai Verna 1.6 SX,2014,Diesel,Individual,Manual,Second Owner,Hyundai,11
CAR_002777,Chevrolet Beat Diesel LT,2013,Diesel,Individual,Manual,First Owner,Chevrolet,12
CAR_002778,Maruti Zen LX,1999,Petrol,Individual,Manual,First Owner,Maruti,26
CAR_002779,Hyundai Accent CRDi,2005,Diesel,Individual,Manual,Second Owner,Hyundai,20
CAR_002780,Toyota Innova Crysta 2.4 VX MT BSIV,2017,Diesel,Individual,Manual,First Owner,Toyota,8
CAR_002781,Maruti Esteem Lxi - BSIII,2006,Petrol,Individual,Unknown,First Owner,Maruti,19
CAR_002782,Hyundai Xcent 1.1 CRDi Base,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_002783,Honda Jazz 1.5 VX i DTEC,2017,Diesel,Dealer,Manual,Test Drive Car,Honda,8
CAR_002784,Maruti Zen LX,2001,Petrol,Individual,Manual,First Owner,Maruti,24
CAR_002785,Toyota Etios GD SP,2011,Diesel,Individual,Manual,Third Owner,Toyota,14
CAR_002786,Hyundai Santro Magna CNG BSIV,2019,CNG,Individual,Manual,First Owner,Hyundai,6
CAR_002787,Fiat Linea Emotion,2010,Petrol,Individual,Manual,First Owner,Fiat,15
CAR_002788,Ford Figo Diesel Titanium,2011,Diesel,Individual,Manual,Second Owner,Ford,14
CAR_002789,Ford Figo Diesel Titanium,2011,Diesel,Individual,Manual,Second Owner,Ford,14
CAR_002790,Maruti Zen Estilo LXI BS IV,2009,Petrol,Individual,Manual,First Owner,Maruti,16
CAR_002791,Honda Amaze EX i-Dtech,2015,LPG,Individual,Manual,Third Owner,Honda,10
CAR_002792,Maruti Celerio X ZXI BSIV,2019,Petrol,Individual,Manual,First Owner,Maruti,6
CAR_002793,Tata Tigor 1.2 Revotron XZ Option,2017,Petrol,Individual,Unknown,First Owner,Tata,8
CAR_002794,Tata Zest Revotron 1.2T XE,2016,Petrol,Individual,Manual,First Owner,Tata,9
CAR_002795,Volkswagen Polo Diesel Trendline 1.2L,2012,Diesel,Individual,Manual,Second Owner,Volkswagen,13
CAR_002796,Ford Figo 1.5D Trend MT,2016,Diesel,Individual,Manual,First Owner,Ford,9
CAR_002797,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,Diesel,Individual,Manual,Third Owner,Toyota,11
CAR_002798,Mahindra XUV500 W6 2WD,2014,LPG,Individual,Manual,Second Owner,Mahindra,11
CAR_002799,Honda Brio S MT,2015,Petrol,Individual,Manual,First Owner,Honda,10
CAR_002800,Honda Amaze E i-VTEC,2017,Petrol,Individual,Manual,First Owner,Honda,8
CAR_002801,Honda Amaze E i-DTEC,2017,Diesel,Individual,Manual,First Owner,Honda,8
CAR_002802,Maruti Baleno Zeta 1.2,2019,LPG,Individual,Manual,First Owner,Maruti,6
CAR_002803,Maruti Alto K10 LXI CNG Optional,2016,CNG,Individual,Manual,First Owner,Maruti,9
CAR_002804,BMW X1 sDrive20d,2012,Diesel,Individual,Automatic,Second Owner,BMW,13
CAR_002805,Maruti Wagon R LXI DUO BSIII,2007,LPG,Individual,Manual,Third Owner,Maruti,18
CAR_002806,Hyundai Grand i10 Sportz,2015,Petrol,Individual,Manual,First Owner,Hyundai,10
CAR_002807,Tata Indica Vista Quadrajet VX,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_002808,Hyundai i20 Asta Option 1.4 CRDi,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_002809,Maruti Swift VDI BSIV,2017,Diesel,Individual,Manual,First Owner,Maruti,8
CAR_002810,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,Diesel,Individual,Manual,Second Owner,Toyota,12
CAR_002811,Hyundai Verna CRDi SX,2010,Diesel,Individual,Unknown,Second Owner,Hyundai,15
CAR_002812,Maruti Swift DDiS VDI,2017,Diesel,Individual,Manual,First Owner,Maruti,8
CAR_002813,Skoda Rapid 1.6 TDI Ambition,2013,Diesel,Individual,Manual,Third Owner,Skoda,12
CAR_002814,Audi Q3 2.0 TDI Quattro Premium Plus,2014,Diesel,Individual,Automatic,Second Owner,Audi,11
CAR_002815,Hyundai EON Magna Plus,2018,Petrol,Individual,Unknown,First Owner,Hyundai,7
CAR_002816,Hyundai EON Magna Plus,2018,Petrol,Individual,Manual,First Owner,Hyundai,7
CAR_002817,Mahindra Scorpio S4 4WD,2015,Diesel,Individual,Manual,First Owner,Mahindra,10
CAR_002818,Hyundai Grand i10 Sportz,2016,Petrol,Individual,Manual,First Owner,Hyundai,9
CAR_002819,Mahindra Scorpio 1.99 S10,2015,Diesel,Individual,Manual,Second Owner,Mahindra,10
CAR_002820,Mahindra XUV500 W10 2WD,2018,LPG,Individual,Unknown,First Owner,Mahindra,7
CAR_002821,Maruti Ertiga VDI,2014,LPG,Individual,Manual,Second Owner,Maruti,11
CAR_002822,Maruti Alto LXi,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_002823,Hyundai Sonata AT Leather,2006,Petrol,Individual,Unknown,Third Owner,Hyundai,19
CAR_002824,Hyundai Sonata 2.4L AT,2006,Petrol,Individual,Automatic,Fourth & Above Owner,Hyundai,19
CAR_002825,Mahindra Bolero Power Plus SLX,2018,Diesel,Individual,Manual,First Owner,Mahindra,7
CAR_002826,Nissan X-Trail SLX MT,2010,Diesel,Individual,Manual,Second Owner,Nissan,15
CAR_002827,Mahindra Xylo E8 ABS Airbag BSIV,2011,Diesel,Individual,Manual,First Owner,Mahindra,14
CAR_002828,Tata Indigo TDI,2013,LPG,Individual,Manual,First Owner,Tata,12
CAR_002829,Tata Indigo GLS,2011,Petrol,Individual,Manual,Second Owner,Tata,14
CAR_002830,Nissan Micra Diesel XV,2011,Diesel,Individual,Manual,Second Owner,Nissan,14
CAR_002831,Nissan Micra XL,2016,Petrol,Individual,Manual,Second Owner,Nissan,9
CAR_002832,Maruti Swift Dzire LDI,2013,Diesel,Individual,Manual,Fourth & Above Owner,Maruti,12
CAR_002833,Hyundai i20 1.4 Sportz,2017,Diesel,Individual,Manual,First Owner,Hyundai,8
CAR_002834,Hyundai Grand i10 CRDi Asta Option,2015,Diesel,Individual,Manual,First Owner,Hyundai,10
CAR_002835,Maruti Alto 800 Std Optional,2019,Petrol,Individual,Manual,First Owner,Maruti,6
CAR_002836,Hyundai Xcent 1.2 Kappa SX,2016,Petrol,Individual,Manual,First Owner,Hyundai,9
CAR_002837,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,Diesel,Dealer,Manual,First Owner,Ford,9
CAR_002838,Hyundai Getz GLS ABS,2005,LPG,Individual,Manual,First Owner,Hyundai,20
CAR_002839,Maruti Swift VXI Optional,2015,Petrol,Individual,Manual,First Owner,Maruti,10
CAR_002840,Maruti Alto LXi BSIII,2008,LPG,Individual,Manual,Second Owner,Maruti,17
CAR_002841,Mahindra Scorpio 2.6 CRDe SLE,2013,Diesel,Individual,Unknown,Second Owner,Mahindra,12
CAR_002842,Nissan Kicks XL D BSIV,2019,Diesel,Individual,Manual,First Owner,Nissan,6
CAR_002843,BMW 3 Series 320d Luxury Line,2015,Diesel,Individual,Automatic,First Owner,BMW,10
CAR_002844,Honda Amaze VX i-VTEC,2018,LPG,Dealer,Manual,First Owner,Honda,7
CAR_002845,Maruti Ritz VDI (ABS) BS IV,2013,Diesel,Individual,Manual,First Owner,Maruti,12
CAR_002846,Honda Jazz 1.2 VX i VTEC,2018,Petrol,Dealer,Manual,First Owner,Honda,7
CAR_002847,Volkswagen Polo Petrol Comfortline 1.2L,2012,Petrol,Individual,Manual,Second Owner,Volkswagen,13
CAR_002848,Honda BR-V i-DTEC VX MT,2016,Diesel,Dealer,Manual,First Owner,Honda,9
CAR_002849,Honda WR-V i-DTEC VX,2019,LPG,Dealer,Manual,First Owner,Honda,6
CAR_002850,Tata Nano Std BSII,2009,Petrol,Individual,Manual,Third Owner,Tata,16
CAR_002851,Honda BR-V i-VTEC VX MT,2017,Petrol,Dealer,Manual,First Owner,Honda,8
CAR_002852,Honda BR-V i-DTEC VX MT,2017,LPG,Dealer,Manual,First Owner,Honda,8
CAR_002853,Hyundai Elite i20 Petrol Asta Option,2018,Petrol,Individual,Unknown,First Owner,Hyundai,7
CAR_002854,Maruti Alto K10 VXI,2016,Petrol,Individual,Manual,First Owner,Maruti,9
CAR_002855,Hyundai i10 Magna 1.2,2009,LPG,Individual,Manual,Second Owner,Hyundai,16
CAR_002856,Mahindra Scorpio 2.6 CRDe,2005,Diesel,Individual,Manual,Third Owner,Mahindra,20
CAR_002857,Hyundai i20 Asta Option 1.4 CRDi,2016,Diesel,Individual,Manual,First Owner,Hyundai,9
CAR_002858,Maruti Ritz VDi,2012,LPG,Individual,Manual,Second Owner,Maruti,13
CAR_002859,Toyota Innova 2.5 G4 Diesel 7-seater,2009,Diesel,Individual,Manual,Second Owner,Toyota,16
CAR_002860,Maruti Celerio ZXI AT,2017,Petrol,Individual,Automatic,First Owner,Maruti,8
CAR_002861,Nissan Micra XL,2013,Petrol,Individual,Manual,First Owner,Nissan,12
CAR_002862,Maruti Alto K10 LXI,2010,Petrol,Individual,Unknown,First Owner,Maruti,15
CAR_002863,Nissan Sunny XL,2012,Petrol,Individual,Manual,Second Owner,Nissan,13
CAR_002864,Maruti Swift VXI,2018,Petrol,Individual,Manual,First Owner,Maruti,7
CAR_002865,Tata Indica Vista TDI LX,2011,Diesel,Individual,Manual,Second Owner,Tata,14
CAR_002866,Volvo XC60 D5 Inscription,2014,LPG,Individual,Automatic,First Owner,Volvo,11
CAR_002867,Toyota Innova 2.5 G4 Diesel 7-seater,2008,Diesel,Individual,Manual,Second Owner,Toyota,17
CAR_002868,Hyundai Verna 1.6 SX CRDi (O),2011,Diesel,Individual,Unknown,First Owner,Hyundai,14
CAR_002869,Maruti Wagon R VXI Minor ABS,2010,LPG,Individual,Manual,First Owner,Maruti,15
CAR_002870,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008,Petrol,Individual,Manual,Second Owner,Maruti,17
CAR_002871,Maruti Esteem Vxi - BSIII,2006,Petrol,Individual,Manual,Second Owner,Maruti,19
CAR_002872,Maruti Alto 800 LXI,2015,Petrol,Individual,Manual,Second Owner,Maruti,10
CAR_002873,Maruti Celerio VXI,2015,Petrol,Individual,Manual,First Owner,Maruti,10
CAR_002874,Hyundai Santro Xing XG,2005,Petrol,Individual,Manual,Third Owner,Hyundai,20
CAR_002875,Maruti Wagon R AMT VXI Option,2018,Petrol,Individual,Automatic,First Owner,Maruti,7
CAR_002876,Maruti Swift Dzire VDI,2019,Diesel,Individual,Manual,First Owner,Maruti,6
CAR_002877,Maruti Alto 800 LX,2017,LPG,Individual,Manual,First Owner,Maruti,8
CAR_002878,Maruti Swift Dzire VDI,2016,Diesel,Individual,Manual,First Owner,Maruti,9
CAR_002879,Ambassador Classic 2000 Dsz,2002,Diesel,Individual,Manual,Fourth & Above Owner,Ambassador,23
CAR_002880,Maruti Ciaz Sigma BSIV,2018,Petrol,Individual,Manual,First Owner,Maruti,7
CAR_002881,Ford Figo 1.5D Titanium MT,2016,Diesel,Individual,Manual,First Owner,Ford,9
CAR_002882,Hyundai i20 1.2 Magna,2010,LPG,Individual,Unknown,Third Owner,Hyundai,15
CAR_002883,Hyundai i20 Asta (o),2014,Petrol,Dealer,Manual,Second Owner,Hyundai,11
CAR_002884,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013,Petrol,Dealer,Manual,First Owner,Chevrolet,12
CAR_002885,Fiat Linea 1.3 Emotion,2010,LPG,Dealer,Unknown,First Owner,Fiat,15
CAR_002886,Chevrolet Beat LT,2015,Petrol,Dealer,Manual,First Owner,Chevrolet,10
CAR_002887,Ford Figo 1.2P Titanium Plus MT,2012,Petrol,Dealer,Manual,First Owner,Ford,13
CAR_002888,Skoda Superb Elegance 2.0 TDI CR AT,2011,Diesel,Dealer,Unknown,First Owner,Skoda,14
CAR_002889,Hyundai Grand i10 1.2 Kappa Era,2015,Petrol,Dealer,Manual,First Owner,Hyundai,10
CAR_002890,Tata Safari Storme EX,2013,Diesel,Dealer,Manual,First Owner,Tata,12
CAR_002891,Chevrolet Sail 1.2 Base,2014,Petrol,Individual,Manual,First Owner,Chevrolet,11
CAR_002892,Volkswagen Vento 1.0 TSI Highline Plus,2011,LPG,Dealer,Manual,Second Owner,Volkswagen,14
CAR_002893,Ford Classic 1.6 Duratec LXI,2011,Petrol,Dealer,Manual,First Owner,Ford,14
CAR_002894,Honda Brio 1.2 S MT,2014,LPG,Dealer,Manual,First Owner,Honda,11
CAR_002895,Chevrolet Cruze LTZ,2014,Diesel,Dealer,Manual,First Owner,Chevrolet,11
