vehicle_uid,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_record_id,car_age,price_category,km_category,owner_count,fuel_transmission,brand,price_per_km,is_diesel
CAR_002576,Datsun RediGO 1.0 S,2017,210000,15000,Petrol,Dealer,Manual,Second Owner,2576,8,Low,Low,0,Petrol_Manual,Datsun,14,0
CAR_002577,Chevrolet Cruze LT,2012,349000,44500,,Dealer,Manual,Second Owner,2577,13,Mid,Medium,0,Diesel_Manual,Chevrolet,7.84,1
CAR_002578,Volkswagen Jetta 1.4 TSI Comfortline,2013,450000,50000,Petrol,Individual,Manual,First Owner,2578,12,Mid,,0,Petrol_Manual,Volkswagen,9,0
CAR_002579,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,1150000,53000,Diesel,Dealer,Automatic,First Owner,2579,12,Premium,Medium,0,Diesel_Automatic,Audi,21.7,1
CAR_002580,Honda Civic 1.8 V AT,2009,210000,63500,Petrol,Dealer,Automatic,First Owner,2580,16,Low,Medium,0,Petrol_Automatic,Honda,3.31,0
CAR_002581,Mercedes-Benz E-Class Exclusive E 200 BSIV,2018,4500000,9800,Petrol,Dealer,Automatic,First Owner,2581,7,Premium,,0,Petrol_Automatic,Mercedes-Benz,459.18,0
CAR_002582,Volkswagen Polo GTI,2017,825000,13599,Petrol,Dealer,Automatic,First Owner,2582,8,High,Low,0,Petrol_Automatic,Volkswagen,60.67,0
CAR_002583,BMW X1 sDrive 20d xLine,2017,2750000,13000,Diesel,Individual,Automatic,First Owner,2583,8,Premium,Low,0,Diesel_Automatic,BMW,211.54,1
CAR_002584,Chevrolet Beat Diesel,2012,160000,110000,Diesel,Individual,,First Owner,2584,13,Low,High,0,Diesel_Manual,Chevrolet,1.45,1
CAR_002585,Mahindra Scorpio SLE BSIV,2014,550000,100000,Diesel,Individual,Manual,Second Owner,2585,11,Mid,High,,Diesel_Manual,Mahindra,5.5,1
CAR_002586,Maruti Swift 1.3 VXI ABS,2006,95000,110000,Petrol,Individual,Manual,Third Owner,2586,19,Low,High,0,Petrol_Manual,Maruti,0.86,0
CAR_002587,Toyota Innova 2.5 G (Diesel) 7 Seater,2014,725000,90000,Diesel,Individual,Manual,Second Owner,2587,11,High,,0,Diesel_Manual,Toyota,8.06,1
CAR_002588,Tata Tigor 1.2 Revotron XZ Option,2019,670000,17000,Petrol,Individual,Manual,First Owner,2588,6,High,,0,Petrol_Manual,Tata,39.41,0
CAR_002589,Maruti Alto LX,2008,65000,140000,Petrol,Individual,,First Owner,2589,17,Low,High,0,Petrol_Manual,Maruti,0.46,0
CAR_002590,Mahindra Xylo D4,2015,,50000,Diesel,Individual,Manual,Second Owner,2590,10,Mid,Medium,0,Diesel_Manual,Mahindra,10,1
CAR_002591,Mahindra KUV 100 mFALCON G80 K8 5str,2017,600000,53000,Petrol,Individual,Manual,First Owner,2591,8,Mid,Medium,0,Petrol_Manual,Mahindra,11.32,0
CAR_002592,Maruti Wagon R VXI Optional,2017,350000,70000,Petrol,Individual,Manual,Second Owner,2592,8,Mid,Medium,0,Petrol_Manual,Maruti,5,0
CAR_002593,Chevrolet Beat Diesel LT,2012,200000,70000,Diesel,Individual,Manual,Second Owner,2593,13,,Medium,0,Diesel_Manual,Chevrolet,2.86,1
CAR_002594,Hyundai Getz 1.5 CRDi GVS,2008,110000,154000,Diesel,Individual,Manual,Third Owner,2594,17,,Very High,0,Diesel_Manual,Hyundai,0.71,1
CAR_002595,Hyundai EON Sportz,2012,150000,80000,Petrol,Individual,Manual,First Owner,2595,13,Low,,0,Petrol_Manual,Hyundai,1.88,0
CAR_002596,Maruti Zen D PS,2003,75000,110000,Diesel,Individual,Manual,Second Owner,2596,22,Low,High,0,Diesel_Manual,Maruti,0.68,1
CAR_002597,Honda Amaze EX i-Dtech,2013,,90000,Diesel,Individual,Manual,Second Owner,2597,12,Mid,High,0,Diesel_Manual,Honda,3.89,1
CAR_002598,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018,1700000,,Diesel,Individual,,First Owner,2598,7,Premium,Low,,Diesel_Manual,Toyota,113.33,1
CAR_002599,BMW X1 sDrive20d,2011,890000,86000,Diesel,Individual,Automatic,Second Owner,2599,14,High,High,0,Diesel_Automatic,BMW,10.35,1
CAR_002600,Mahindra Scorpio M2DI,2014,500000,120000,Diesel,Individual,,First Owner,2600,11,Mid,High,0,Diesel_Manual,Mahindra,4.17,1
CAR_002601,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,600000,5200,Petrol,Individual,,First Owner,2601,6,Mid,,0,Petrol_Manual,Hyundai,115.38,0
CAR_002602,Chevrolet Beat LS,2010,99000,60000,Petrol,Individual,Manual,Second Owner,2602,15,Low,Medium,0,Petrol_Manual,Chevrolet,1.65,0
CAR_002603,Hyundai i10 Era 1.1 iTech SE,2011,235000,46000,Petrol,Individual,Manual,First Owner,2603,14,Low,Medium,0,Petrol_Manual,Hyundai,5.11,0
CAR_002604,Tata Indigo GLX,2006,75000,40000,Petrol,Individual,Manual,Second Owner,2604,19,Low,Medium,0,Petrol_Manual,Tata,1.88,0
CAR_002605,Honda City i DTEC VX,2014,600000,90000,,Individual,Manual,Second Owner,2605,11,Mid,High,0,Diesel_Manual,Honda,6.67,1
CAR_002606,Hyundai Verna CRDi 1.6 SX,2019,,25000,Diesel,Individual,Manual,Second Owner,2606,6,High,Low,0,Diesel_Manual,Hyundai,40,1
CAR_002607,Hyundai Verna 1.6 SX,2012,390000,,Diesel,Individual,Manual,First Owner,2607,13,Mid,High,,Diesel_Manual,Hyundai,4.33,1
CAR_002608,Volkswagen Polo 1.5 TDI Highline,2015,600000,70000,Diesel,Individual,Manual,First Owner,2608,10,Mid,Medium,0,Diesel_Manual,Volkswagen,8.57,1
CAR_002609,Hyundai i20 1.2 Spotz,2017,600000,70000,Petrol,Individual,Manual,Second Owner,2609,8,Mid,Medium,0,Petrol_Manual,Hyundai,8.57,0
CAR_002610,Hyundai Elite i20 Magna Plus Diesel,2019,730000,35000,Diesel,Individual,Manual,Second Owner,2610,6,High,Medium,,Diesel_Manual,Hyundai,20.86,1
CAR_002611,Hyundai Grand i10 1.2 Kappa Magna AT,2017,450000,12700,Petrol,Individual,Automatic,First Owner,2611,8,Mid,Low,0,Petrol_Automatic,Hyundai,35.43,0
CAR_002612,Maruti Ritz LDi,2011,250000,80000,Diesel,Individual,Manual,First Owner,2612,14,Low,High,0,Diesel_Manual,Maruti,3.12,1
CAR_002613,Mahindra XUV500 W10 2WD,2018,1400000,20000,Diesel,Individual,Manual,First Owner,2613,7,Premium,Low,0,Diesel_Manual,Mahindra,70,1
CAR_002614,Renault KWID 1.0 RXT Optional,2018,300000,20000,Petrol,Individual,Manual,First Owner,2614,7,Low,Low,,Petrol_Manual,Renault,15,0
CAR_002615,Ford EcoSport 1.5 Petrol Titanium BSIV,2017,800000,19000,Petrol,Individual,Manual,First Owner,2615,8,High,Low,0,Petrol_Manual,Ford,42.11,0
CAR_002616,Fiat Grande Punto Active (Diesel),2009,125000,95000,Diesel,Individual,Manual,Second Owner,2616,16,,High,0,Diesel_Manual,Fiat,1.32,1
CAR_002617,BMW X1 sDrive 20d xLine,2019,2600000,9500,Diesel,Individual,Automatic,First Owner,2617,6,Premium,Low,0,Diesel_Automatic,BMW,273.68,1
CAR_002618,Skoda Fabia 1.2 MPI Ambition Plus,2012,300000,50000,Petrol,Individual,Manual,First Owner,2618,13,Low,Medium,0,Petrol_Manual,Skoda,6,0
CAR_002619,Volkswagen Polo Diesel Trendline 1.2L,2012,295000,90000,,Individual,Manual,First Owner,2619,13,Low,High,0,Diesel_Manual,Volkswagen,3.28,1
CAR_002620,Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013,,45839,Petrol,Dealer,Manual,First Owner,2620,12,High,Medium,,Petrol_Manual,Ford,14.18,0
CAR_002621,Chevrolet Aveo 1.4 LS,2010,,74510,Petrol,Dealer,,First Owner,2621,15,Low,High,0,Petrol_Manual,Chevrolet,2.68,0
CAR_002622,Chevrolet Aveo U-VA 1.2 LS,2009,130000,87293,Petrol,Dealer,Manual,First Owner,2622,16,Low,High,0,Petrol_Manual,Chevrolet,1.49,0
CAR_002623,Ford Figo Diesel EXI,2012,250000,156040,Diesel,Dealer,Manual,First Owner,2623,13,Low,Very High,0,Diesel_Manual,Ford,1.6,1
CAR_002624,Ford Endeavour 2.5L 4X2 MT,2004,400000,93415,Diesel,Dealer,,First Owner,2624,21,Mid,High,0,Diesel_Manual,Ford,4.28,1
CAR_002625,Ford Aspire Titanium BSIV,2017,430000,101159,Petrol,Dealer,Manual,First Owner,2625,8,Mid,High,0,Petrol_Manual,Ford,4.25,0
CAR_002626,Hyundai EON 1.0 Kappa Magna Plus,2015,170000,,Petrol,Individual,Manual,Second Owner,2626,10,Low,High,0,Petrol_Manual,Hyundai,2.12,0
CAR_002627,Tata Tiago 2019-2020 XZ,2019,450000,,Petrol,Individual,Manual,First Owner,2627,6,Mid,Low,,Petrol_Manual,Tata,37.5,0
CAR_002628,Maruti Swift ZXI,2013,350000,90000,Petrol,Individual,Manual,First Owner,2628,12,Mid,High,0,Petrol_Manual,Maruti,3.89,0
CAR_002629,Chevrolet Spark 1.0 LT,2011,,68519,Petrol,Dealer,Manual,First Owner,2629,14,Low,,0,Petrol_Manual,Chevrolet,1.9,0
CAR_002630,Chevrolet Beat Diesel LS,2012,180000,55130,,Dealer,Manual,First Owner,2630,13,Low,,0,Diesel_Manual,Chevrolet,3.27,1
CAR_002631,Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,475000,65239,Petrol,Dealer,Manual,First Owner,2631,11,Mid,Medium,,Petrol_Manual,Ford,7.28,0
CAR_002632,Volkswagen Polo 1.2 MPI Comfortline,2015,470000,58182,Petrol,Dealer,Manual,First Owner,2632,10,Mid,Medium,0,Petrol_Manual,Volkswagen,8.08,0
CAR_002633,Ford Fiesta Diesel Trend,2012,200000,91245,Diesel,Dealer,Manual,First Owner,2633,13,Low,High,0,Diesel_Manual,Ford,2.19,1
CAR_002634,Mahindra XUV500 W8 2WD,2013,650000,102989,Diesel,Dealer,Manual,First Owner,2634,12,High,High,0,Diesel_Manual,Mahindra,6.31,1
CAR_002635,Honda City 1.5 E MT,2010,400000,50000,Petrol,Individual,,First Owner,2635,15,Mid,Medium,0,Petrol_Manual,Honda,8,0
CAR_002636,Maruti Zen VXI,2000,100000,120000,Petrol,Individual,Manual,First Owner,2636,25,Low,High,0,Petrol_Manual,Maruti,0.83,0
CAR_002637,Maruti Swift Dzire VDI,2014,409999,90000,,Individual,Manual,First Owner,2637,11,Mid,High,,Diesel_Manual,Maruti,4.56,1
CAR_002638,Maruti Swift VDI BSIV,2018,640000,25000,Diesel,Individual,Manual,First Owner,2638,7,,Low,0,Diesel_Manual,Maruti,25.6,1
CAR_002639,Maruti Wagon R LXI Minor,2007,,80000,Petrol,Individual,Manual,Second Owner,2639,18,Low,High,0,Petrol_Manual,Maruti,2,0
CAR_002640,Tata Indigo TDI,2013,182000,100000,Diesel,Individual,Manual,First Owner,2640,12,Low,High,0,Diesel_Manual,Tata,1.82,1
CAR_002641,Maruti Baleno Zeta 1.3,2018,750000,70000,,Individual,Manual,First Owner,2641,7,High,Medium,,Diesel_Manual,Maruti,10.71,1
CAR_002642,Mahindra Jeep MM 550 XDB,2002,150000,50000,Diesel,Individual,Manual,Third Owner,2642,23,Low,Medium,0,Diesel_Manual,Mahindra,3,1
CAR_002643,Maruti Alto STD,2008,80000,100000,Petrol,Individual,,Second Owner,2643,17,Low,High,0,Petrol_Manual,Maruti,0.8,0
CAR_002644,Maruti Celerio VDi,2016,240000,,Diesel,Individual,Manual,Third Owner,2644,9,Low,High,0,Diesel_Manual,Maruti,2.67,1
CAR_002645,Maruti Esteem Lxi,2005,60000,60000,Petrol,Individual,Manual,Third Owner,2645,20,Low,Medium,0,Petrol_Manual,Maruti,1,0
CAR_002646,Maruti Alto LX,2007,70000,120000,,Individual,,Third Owner,2646,18,Low,High,0,Petrol_Manual,Maruti,0.58,0
CAR_002647,Volkswagen Jetta 1.9 Highline TDI,2008,285000,90000,Diesel,Individual,Automatic,Second Owner,2647,17,Low,High,0,Diesel_Automatic,Volkswagen,3.17,1
CAR_002648,Maruti Swift VDI BSIV,2015,350000,60000,Diesel,Individual,Manual,Second Owner,2648,10,Mid,Medium,0,Diesel_Manual,Maruti,5.83,1
CAR_002649,Hyundai i20 Active 1.4 SX with AVN,2015,699000,30000,Diesel,Individual,Manual,Second Owner,2649,10,,,0,Diesel_Manual,Hyundai,23.3,1
CAR_002650,Ford Figo Diesel ZXI,2011,275000,108000,Diesel,Individual,Manual,Second Owner,2650,14,Low,High,0,Diesel_Manual,Ford,2.55,1
CAR_002651,Hyundai i20 1.4 CRDi Magna,2012,350000,,Diesel,Individual,Manual,Second Owner,2651,13,Mid,,0,Diesel_Manual,Hyundai,2.19,1
CAR_002652,Maruti Alto LXi BSIII,2006,135000,90000,Petrol,Individual,Manual,Third Owner,2652,19,Low,,0,Petrol_Manual,Maruti,1.5,0
CAR_002653,Mahindra Xylo E4 8S,2010,325000,120000,Diesel,Individual,Manual,Third Owner,2653,15,Mid,High,0,Diesel_Manual,Mahindra,2.71,1
CAR_002654,Mahindra XUV500 W8 2WD,2012,650000,102000,Diesel,Individual,Manual,Second Owner,2654,13,High,High,0,Diesel_Manual,Mahindra,6.37,1
CAR_002655,Mahindra Bolero SLE,2009,300000,178000,Diesel,Individual,Manual,Second Owner,2655,16,Low,Very High,0,Diesel_Manual,Mahindra,1.69,1
CAR_002656,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1200000,200000,Diesel,Individual,Manual,Second Owner,2656,11,Premium,Very High,0,Diesel_Manual,Toyota,6,1
CAR_002657,Ford Fiesta Petrol Trend,2012,450000,60000,Petrol,Dealer,Manual,First Owner,2657,13,Mid,Medium,0,Petrol_Manual,Ford,7.5,0
CAR_002658,Tata Tiago 1.2 Revotron XE,2019,425000,3000,Petrol,Individual,Manual,First Owner,2658,6,,Low,0,Petrol_Manual,Tata,141.67,0
CAR_002659,Maruti Alto LXi,2006,150000,75118,Petrol,Individual,Manual,Second Owner,2659,19,,High,0,Petrol_Manual,Maruti,2,0
CAR_002660,Maruti Ritz LDi,2013,,140000,Diesel,Individual,,Second Owner,2660,12,Low,High,0,Diesel_Manual,Maruti,2.07,1
CAR_002661,Hyundai Xcent 1.2 Kappa Base,2014,335000,60000,,Individual,Manual,Second Owner,2661,11,Mid,Medium,0,Petrol_Manual,Hyundai,5.58,0
CAR_002662,Chevrolet Optra 1.6,2006,120000,79000,Petrol,Dealer,Manual,Fourth & Above Owner,2662,19,Low,High,0,Petrol_Manual,Chevrolet,1.52,0
CAR_002663,Ford Ikon 1.6 ZXI NXt,2005,,25000,Petrol,Individual,Manual,Second Owner,2663,20,Low,Low,,Petrol_Manual,Ford,0.8,0
CAR_002664,Hyundai Getz GLS,2005,,70000,Petrol,Individual,Manual,First Owner,2664,20,Low,Medium,0,Petrol_Manual,Hyundai,3.57,0
CAR_002665,Hyundai Santro Xing GL Plus,2008,,41723,,Individual,Manual,Second Owner,2665,17,Low,Medium,0,Petrol_Manual,Hyundai,2.88,0
CAR_002666,Maruti SX4 Vxi BSIV,2010,250000,70000,Petrol,Individual,Manual,First Owner,2666,15,Low,Medium,,Petrol_Manual,Maruti,3.57,0
CAR_002667,Tata Indigo LS,2012,220000,70000,Diesel,Individual,Manual,Second Owner,2667,13,,,0,Diesel_Manual,Tata,3.14,1
CAR_002668,Ford Ikon 1.3 Flair,2005,61000,4637,Petrol,Individual,Manual,Second Owner,2668,20,Low,Low,0,Petrol_Manual,Ford,13.16,0
CAR_002669,Maruti Swift VDI BSIV,2016,620000,70000,Diesel,Individual,Manual,First Owner,2669,9,High,Medium,,Diesel_Manual,Maruti,8.86,1
CAR_002670,Maruti Swift Dzire LDIX Limited Edition,2014,425000,100000,,Individual,Manual,Second Owner,2670,11,,High,0,Diesel_Manual,Maruti,4.25,1
CAR_002671,Tata Indica Vista Aqua 1.3 Quadrajet,2009,85000,120000,Diesel,Individual,Manual,Second Owner,2671,16,Low,High,0,Diesel_Manual,Tata,0.71,1
CAR_002672,Maruti Swift 1.3 DLX,2015,270000,40000,Diesel,Individual,Manual,Second Owner,2672,10,Low,,0,Diesel_Manual,Maruti,6.75,1
CAR_002673,Maruti Swift Vdi BSIII,2009,180000,220000,Diesel,Individual,Manual,First Owner,2673,16,,Very High,0,Diesel_Manual,Maruti,0.82,1
CAR_002674,Renault KWID 1.0 RXT Optional,2018,300000,,Petrol,Individual,Manual,First Owner,2674,7,Low,Low,0,Petrol_Manual,Renault,15,0
CAR_002675,Ford EcoSport 1.5 Petrol Titanium BSIV,2017,800000,19000,Petrol,Individual,Manual,First Owner,2675,8,High,Low,0,Petrol_Manual,Ford,42.11,0
CAR_002676,Fiat Grande Punto Active (Diesel),2009,125000,95000,Diesel,Individual,Manual,Second Owner,2676,16,Low,High,0,Diesel_Manual,Fiat,1.32,1
CAR_002677,Mahindra KUV 100 mFALCON G80 K2,2017,450000,,Petrol,Individual,,First Owner,2677,8,Mid,Low,0,Petrol_Manual,Mahindra,15,0
CAR_002678,Tata New Safari DICOR 2.2 VX 4x4,2012,450000,42655,Diesel,Individual,Manual,First Owner,2678,13,Mid,,0,Diesel_Manual,Tata,10.55,1
CAR_002679,Renault KWID 1.0 RXL,2017,250000,43000,Petrol,Individual,Manual,Second Owner,2679,8,,Medium,0,Petrol_Manual,Renault,5.81,0
CAR_002680,Toyota Innova 2.5 VX 8 STR BSIV,2012,725000,70000,Diesel,Individual,Manual,First Owner,2680,13,High,Medium,0,Diesel_Manual,Toyota,10.36,1
CAR_002681,Hyundai i20 Magna,2010,250000,55000,,Individual,Manual,First Owner,2681,15,Low,Medium,0,Petrol_Manual,Hyundai,4.55,0
CAR_002682,Fiat Punto 1.3 Active,2010,99000,80000,Diesel,Individual,,Second Owner,2682,15,Low,High,0,Diesel_Manual,Fiat,1.24,1
CAR_002683,Renault KWID 1.0,2017,350000,55000,Petrol,Individual,Manual,First Owner,2683,8,Mid,,0,Petrol_Manual,Renault,6.36,0
CAR_002684,Hyundai Xcent 1.2 VTVT E Plus,2018,511000,70000,Petrol,Individual,Manual,First Owner,2684,7,Mid,Medium,0,Petrol_Manual,Hyundai,7.3,0
CAR_002685,Maruti Ritz VDi,2012,300000,80000,Diesel,Individual,Manual,First Owner,2685,13,Low,High,0,Diesel_Manual,Maruti,3.75,1
CAR_002686,Audi Q5 2.0 TFSI Quattro,2010,1100000,110000,Petrol,Individual,,First Owner,2686,15,Premium,High,0,Petrol_Automatic,Audi,10,0
CAR_002687,Hyundai i10 Sportz 1.2,2010,125000,60000,Petrol,Individual,Manual,Third Owner,2687,15,Low,Medium,0,Petrol_Manual,Hyundai,2.08,0
CAR_002688,Tata Tiago 1.2 Revotron XZ,2018,500000,30000,Petrol,Individual,Manual,First Owner,2688,7,Mid,Low,0,Petrol_Manual,Tata,16.67,0
CAR_002689,Renault Duster 85PS Diesel RxL,2013,385000,80000,Diesel,Individual,Manual,Second Owner,2689,12,Mid,High,0,Diesel_Manual,Renault,4.81,1
CAR_002690,Skoda Rapid 1.6 MPI Elegance,2012,,90000,Petrol,Individual,Manual,First Owner,2690,13,Mid,High,0,Petrol_Manual,Skoda,3.89,0
CAR_002691,Maruti 800 Std BSIII,2003,60000,50000,Petrol,Individual,Manual,First Owner,2691,22,Low,Medium,0,Petrol_Manual,Maruti,1.2,0
CAR_002692,Hyundai Santro Xing GLS,2012,300000,50000,Petrol,Individual,,First Owner,2692,13,Low,Medium,0,Petrol_Manual,Hyundai,6,0
CAR_002693,Hyundai i20 1.4 CRDi Asta,2012,400000,70000,Diesel,Individual,Manual,First Owner,2693,13,Mid,Medium,0,Diesel_Manual,Hyundai,5.71,1
CAR_002694,Ford Ecosport 1.5 DV5 MT Titanium,2014,550000,110000,Diesel,Individual,Manual,First Owner,2694,11,Mid,High,,Diesel_Manual,Ford,5,1
CAR_002695,Nissan Sunny XL,2012,300000,80000,Petrol,Individual,Manual,Second Owner,2695,13,Low,High,0,Petrol_Manual,Nissan,3.75,0
CAR_002696,Maruti Swift VDI,2012,250000,,Diesel,Individual,Manual,First Owner,2696,13,,Very High,0,Diesel_Manual,Maruti,1.6,1
CAR_002697,Toyota Innova 2.5 GX 7 STR,2012,800000,180000,Diesel,Individual,Manual,First Owner,2697,13,High,Very High,0,Diesel_Manual,Toyota,4.44,1
CAR_002698,Maruti Eeco 5 Seater AC BSIV,2018,300000,25000,Petrol,Individual,,First Owner,2698,7,Low,Low,0,Petrol_Manual,Maruti,12,0
CAR_002699,Maruti Alto LX,2004,80000,120000,Petrol,Individual,Manual,First Owner,2699,21,Low,High,0,Petrol_Manual,Maruti,0.67,0
CAR_002700,Mahindra Scorpio S5 BSIV,2020,1200000,11000,Diesel,Individual,,First Owner,2700,5,Premium,Low,0,Diesel_Manual,Mahindra,109.09,1
CAR_002701,Renault KWID AMT,2017,355000,40000,Petrol,Individual,Automatic,First Owner,2701,8,Mid,Medium,,Petrol_Automatic,Renault,8.88,0
CAR_002702,Maruti Swift Dzire VDI,2015,520000,50000,Diesel,Individual,Manual,First Owner,2702,10,Mid,Medium,0,Diesel_Manual,Maruti,10.4,1
CAR_002703,Hyundai Verna 1.6 CRDI,2012,500000,26000,Diesel,Individual,,First Owner,2703,13,Mid,Low,0,Diesel_Manual,Hyundai,19.23,1
CAR_002704,Maruti Alto LXi,2008,114999,30000,Petrol,Individual,,First Owner,2704,17,Low,Low,0,Petrol_Manual,Maruti,3.83,0
CAR_002705,Toyota Fortuner 4x2 Manual,2014,,50000,Diesel,Individual,Manual,First Owner,2705,11,Premium,Medium,0,Diesel_Manual,Toyota,36,1
CAR_002706,Mahindra TUV 300 T6 Plus,2018,800000,,Diesel,Individual,Manual,First Owner,2706,7,High,Low,0,Diesel_Manual,Mahindra,40,1
CAR_002707,Maruti Alto LXi BSIII,2008,105000,30000,Petrol,Individual,Manual,Second Owner,2707,17,,Low,0,Petrol_Manual,Maruti,3.5,0
CAR_002708,Maruti Alto LXi,2011,135000,78000,Petrol,Individual,Manual,First Owner,2708,14,Low,High,0,Petrol_Manual,Maruti,1.73,0
CAR_002709,Maruti Wagon R VXI BS IV,2011,170000,40000,Petrol,Individual,Manual,Second Owner,2709,14,Low,Medium,0,Petrol_Manual,Maruti,4.25,0
CAR_002710,Hyundai Verna 1.6 SX VTVT,2014,550000,100000,Petrol,Individual,,First Owner,2710,11,Mid,High,0,Petrol_Manual,Hyundai,5.5,0
CAR_002711,Honda City 1.5 V MT,2009,250000,70000,Petrol,Individual,Manual,Third Owner,2711,16,Low,Medium,0,Petrol_Manual,Honda,3.57,0
CAR_002712,Hyundai Elantra CRDi SX,2014,650000,30000,Diesel,Individual,Manual,Second Owner,2712,11,High,Low,0,Diesel_Manual,Hyundai,21.67,1
CAR_002713,Honda City 1.5 V AT Exclusive,2008,210000,77000,Petrol,Individual,Automatic,Third Owner,2713,17,Low,,0,Petrol_Automatic,Honda,2.73,0
CAR_002714,Volkswagen Vento Diesel Highline,2011,260000,150000,Diesel,Individual,Manual,First Owner,2714,14,Low,High,0,Diesel_Manual,Volkswagen,1.73,1
CAR_002715,Maruti Swift Dzire ZDI,2016,750000,,,Individual,Manual,First Owner,2715,9,High,Medium,0,Diesel_Manual,Maruti,10.87,1
CAR_002716,Toyota Innova Crysta 2.8 GX AT BSIV,2016,1350000,,Diesel,Individual,Automatic,First Owner,2716,9,Premium,High,0,Diesel_Automatic,Toyota,11.25,1
CAR_002717,Maruti Ritz VDi,2012,220000,120000,Diesel,Individual,Manual,Second Owner,2717,13,Low,High,0,Diesel_Manual,Maruti,1.83,1
CAR_002718,Hyundai Getz 1.3 GLS,2008,110000,110000,,Individual,Manual,Second Owner,2718,17,,High,0,Petrol_Manual,Hyundai,1,0
CAR_002719,Mahindra XUV500 AT W8 FWD,2017,1230000,,,Individual,Automatic,First Owner,2719,8,Premium,Medium,0,Diesel_Automatic,Mahindra,17.57,1
CAR_002720,Mahindra Quanto C6,2013,220000,,Diesel,Individual,Manual,First Owner,2720,12,Low,High,0,Diesel_Manual,Mahindra,2,1
CAR_002721,Tata Indigo LX Dicor,2009,130000,50000,Diesel,Individual,Manual,First Owner,2721,16,Low,Medium,0,Diesel_Manual,Tata,2.6,1
CAR_002722,Hyundai i20 1.2 Magna,2012,330000,44000,Petrol,Individual,Manual,First Owner,2722,13,Mid,Medium,0,Petrol_Manual,Hyundai,7.5,0
CAR_002723,Honda City 1.5 S MT,2010,254999,90000,Petrol,Individual,Manual,Second Owner,2723,15,Low,High,,Petrol_Manual,Honda,2.83,0
CAR_002724,Hyundai Verna 1.6 SX VTVT (O),2014,600000,50000,,Individual,Manual,Second Owner,2724,11,,,0,Petrol_Manual,Hyundai,12,0
CAR_002725,Hyundai i10 Magna,2012,210000,50000,Petrol,Individual,Manual,First Owner,2725,13,Low,Medium,0,Petrol_Manual,Hyundai,4.2,0
CAR_002726,Chevrolet Enjoy TCDi LT 7 Seater,2014,300000,146000,Diesel,Individual,Manual,First Owner,2726,11,,High,0,Diesel_Manual,Chevrolet,2.05,1
CAR_002727,Tata Tiago 1.2 Revotron XTA,2018,426000,15000,Petrol,Individual,Automatic,First Owner,2727,7,Mid,Low,0,Petrol_Automatic,Tata,28.4,0
CAR_002728,Maruti Alto K10 VXI,2015,265000,60000,Petrol,Individual,Manual,First Owner,2728,10,,Medium,0,Petrol_Manual,Maruti,4.42,0
CAR_002729,Hyundai Xcent 1.2 Kappa SX,2016,450000,35000,,Individual,Manual,Second Owner,2729,9,Mid,Medium,0,Petrol_Manual,Hyundai,12.86,0
CAR_002730,Hyundai Verna 1.6 SX,2012,480000,80000,Diesel,Individual,Manual,First Owner,2730,13,Mid,High,,Diesel_Manual,Hyundai,6,1
CAR_002731,Tata Nano Lx,2010,40000,90000,Petrol,Individual,Manual,First Owner,2731,15,Low,High,0,Petrol_Manual,Tata,0.44,0
CAR_002732,Honda City 1.5 S MT,2011,395000,70000,Petrol,Individual,Manual,Second Owner,2732,14,Mid,Medium,0,Petrol_Manual,Honda,5.64,0
CAR_002733,Maruti Wagon R VXI BS IV,2013,229999,62000,Petrol,Individual,Manual,Second Owner,2733,12,Low,Medium,0,Petrol_Manual,Maruti,3.71,0
CAR_002734,Ford Ecosport 1.5 Petrol Titanium Plus AT,2018,875000,10000,Petrol,Individual,Automatic,First Owner,2734,7,High,Low,0,Petrol_Automatic,Ford,87.5,0
CAR_002735,Maruti Eeco 5 STR With AC Plus HTR CNG,2010,170000,80000,CNG,Individual,Manual,Fourth & Above Owner,2735,15,Low,High,0,CNG_Manual,Maruti,2.12,0
CAR_002736,Hyundai i20 Sportz 1.2,2015,500000,35000,Petrol,Individual,Manual,Second Owner,2736,10,Mid,Medium,0,Petrol_Manual,Hyundai,14.29,0
CAR_002737,Renault Duster 85PS Diesel RxL,2013,450000,1000,Diesel,Dealer,Manual,Second Owner,2737,12,Mid,,0,Diesel_Manual,Renault,450,1
CAR_002738,Mercedes-Benz C-Class Progressive C 220d,2018,3800000,10000,Diesel,Dealer,Automatic,First Owner,2738,7,Premium,Low,0,Diesel_Automatic,Mercedes-Benz,380,1
CAR_002739,Audi A4 3.0 TDI Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First Owner,2739,12,Premium,High,0,Diesel_Automatic,Audi,18.37,1
CAR_002740,BMW X5 xDrive 30d xLine,2019,4950000,,Diesel,Dealer,Automatic,First Owner,2740,6,Premium,Low,0,Diesel_Automatic,BMW,165,1
